ODO,Year,Age,Mileage,Engine,Power,Seats,Fuel_Diesel,Fuel_Petrol,Transmission_Automatic,Transmission_Manual,Owner_First,Owner_Fourth & Above,Owner_Second,Owner_Third,Price_Category
6465,2018,4,13.260528246000348,2974.943849354665,250.16350208053214,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
29284,2017,5,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
65098,2015,7,13.388399501681961,4148.500857678854,377.3945773895486,5.1244708813635516,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
21083,2017,5,15.560594286130572,2992.1729177497587,258.9649292919481,5.0,1.0,0.0,1.0,0.0,0.13784704170687823,0.0,0.8621529582931218,0.0,2
28949,2016,7,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
2778,2016,6,15.2749442830443,4307.751763185114,393.4296476285999,2.0,0.0,1.0,1.0,0.0,0.46784918329204295,0.0,0.532150816707957,0.0,2
97149,2015,7,15.48633764643876,2984.0935525066143,286.7016936728666,5.685111345645071,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
25867,2018,4,13.182998370126153,2175.2224020257036,153.12967031447212,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
116594,2017,6,12.473565368717574,2979.140984700173,252.89164005511242,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
29297,2017,5,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
58232,2017,6,14.23026742241352,2975.3157212413835,260.38408429655976,6.168427875861634,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
39465,2016,6,12.000830721375328,2989.393504007641,254.87377264026742,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
57335,2017,6,13.862744108409535,2981.1960942654473,271.26277439107776,5.580390573455256,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1455,2018,4,18.581739514246586,2044.4573949109858,198.5016323100233,4.851776039227815,0.9505920130759383,0.049407986924061675,1.0,0.0,1.0,0.0,0.0,0.0,2
36324,2014,8,8.772004625071784,4163.393048064697,343.7622777808018,4.244616274052266,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
28883,2016,7,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
54998,2012,10,13.865760765997772,3696.141820601715,304.16652468915265,5.562446758432246,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
30467,2017,5,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1651,2018,4,18.65829299048959,2218.616553363813,228.43926107623508,4.3298205193891715,0.7766068397963906,0.22339316020360944,1.0,0.0,1.0,0.0,0.0,0.0,2
65690,2014,8,12.077555752591078,4238.332208719494,348.8644487328646,5.895555439652307,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
11758,2016,6,11.032271101580008,2984.1853193368916,261.1168490699798,5.017078538050972,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
68205,2014,8,14.106860834305511,3436.666068226036,274.14505342889504,5.645802137155802,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
15518,2016,6,13.547549355034917,2989.8876437109657,256.34007664584834,6.03745209634479,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
19841,2014,8,15.446984696205062,2974.6529149802386,282.70058568717053,4.382645749011933,1.0,0.0,1.0,0.0,0.38264574901193293,0.0,0.6173542509880671,0.0,2
39139,2016,6,12.212696320588568,2990.570535114381,254.91496872900333,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
15000,2017,6,13.589166443347674,2988.190235239086,263.61139222106607,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
21011,2017,5,15.856072262176454,3068.1079160466347,263.2552525528033,4.961640492315304,0.961640492315304,0.03835950768469598,1.0,0.0,0.03835950768469598,0.0,0.961640492315304,0.0,2
11635,2017,5,11.30300403786691,2979.701843958892,255.97292328052873,5.534402620127852,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
12365,2016,6,12.761676852554546,2993.798238889137,295.4006735630653,3.467840740575401,0.7339203702877005,0.2660796297122995,1.0,0.0,1.0,0.0,0.0,0.0,2
21000,2016,6,17.106678916436806,2492.3901145226496,224.5180329536619,5.0,1.0,0.0,1.0,0.0,0.5889528064439419,0.0,0.4110471935560581,0.0,2
31170,2018,5,14.220408449854306,2349.8701828574076,204.62569992356046,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
26007,2017,5,13.391039023210167,2993.0,274.02678766736875,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
9971,2016,6,13.533090056463074,3191.3730581247523,306.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
17698,2016,7,14.20603227826069,2993.0,263.8709601066676,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
64088,2014,8,12.636721425660676,4240.371520294342,360.68004292812964,5.0,1.0,0.0,1.0,0.0,0.5434698699813632,0.0,0.45653013001863685,0.0,2
35537,2017,5,12.7,2179.0,187.7,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
59089,2017,6,14.581517768853203,2969.695715698349,249.98707404194522,6.730428430165124,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
57987,2017,6,14.129905651874337,2976.9215095700106,263.35479270451964,6.007849042998938,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
68583,2014,8,14.994270494572842,3225.3487591779754,266.4551950210326,5.338207800841303,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
25012,2015,7,16.119748856865616,2989.72046955631,307.3666753215267,4.873864213704235,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
6720,2018,4,14.49742144002938,2968.3470856531767,245.8756056745648,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
17360,2017,5,12.231722993952056,2662.9600105181635,267.73488673944127,5.790099973704591,0.39504998685229575,0.6049500131477042,1.0,0.0,1.0,0.0,0.0,0.0,2
75996,2014,8,13.015484539601863,3899.139339863179,308.9785814930304,5.681019883750832,1.0,0.0,1.0,0.0,0.3405099418754157,0.0,0.6594900581245843,0.0,2
35648,2017,5,12.7,2179.0,187.7,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
30771,2018,5,11.944088534229909,2897.073121211886,247.70962358205728,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
17584,2016,6,12.592240916142716,2987.9310268541153,288.6648543518468,5.0,0.6379304895796655,0.36206951042033453,1.0,0.0,1.0,0.0,0.0,0.0,2
67106,2012,10,11.531889852848899,4049.839400725409,296.45849347617934,6.538339739047175,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
68092,2013,9,13.843394553710091,3499.4048324440787,276.4281234513857,5.737124938055428,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
26012,2018,4,12.722778376909192,2993.0,256.8686448093223,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
20003,2017,5,17.0390869995417,2988.3319935441164,300.79136773076544,4.538616129525055,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
29236,2017,5,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
25082,2015,7,17.509055350497007,2971.4770509530695,301.4515976743991,4.172194267425755,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
21000,2016,6,17.377041008808547,2373.3187266905366,216.55425836747884,5.0,1.0,0.0,1.0,0.0,0.7290367921287805,0.0,0.2709632078712195,0.0,2
54997,2013,9,15.664956512420636,3366.8772395570077,302.2850127974686,4.8568797990507315,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
20003,2017,5,16.784163267141228,2985.9563601955815,294.57817281921274,4.812727669740614,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
54999,2011,11,11.306127559902198,4164.571426946003,306.8432652968343,6.566224486312864,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
17470,2016,6,12.077102075927304,2979.4463871329203,318.43381885935395,5.0,0.03188479520859211,0.9681152047914079,1.0,0.0,1.0,0.0,0.0,0.0,2
17731,2016,7,15.117360026446143,2993.0,258.9801678580724,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
2870,2015,7,13.917404094409326,4785.799843897287,404.8581966737798,2.0,0.0,1.0,1.0,0.0,0.2739148706299037,0.0,0.7260851293700963,0.0,2
54996,2014,8,16.320971743931757,3246.8221645092212,301.59898379719556,4.599618923948331,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
22474,2017,5,13.0302734516268,3112.39352616919,352.85656355314626,4.304421158351455,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
21058,2017,5,15.369891272082302,3388.627235442039,285.6817830722979,4.7979431892533,0.7979431892533,0.2020568107467,1.0,0.0,0.2020568107467,0.0,0.7979431892533,0.0,2
12599,2016,6,14.213423951917601,2994.310620218324,310.9155802108465,3.126253187784094,0.5631265938920469,0.4368734061079531,1.0,0.0,1.0,0.0,0.0,0.0,2
25897,2018,4,12.660411385013942,2178.7922561934533,147.80959597836772,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
22540,2017,5,14.33353025364769,3211.520028383506,340.8113112920441,3.712031702887414,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
25722,2017,5,15.750446435498608,2157.6838573666128,179.26697367447824,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
21000,2016,6,17.68008562997203,2239.853479027862,207.6277885679223,5.0,1.0,0.0,1.0,0.0,0.8860547305554565,0.0,0.11394526944454353,0.0,2
22505,2017,5,13.637464195230383,3158.5768221220687,347.2446491046889,4.028425365804371,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
2667,2017,5,16.914680318656437,3730.3304306445543,379.6254126887966,2.0,0.0,1.0,1.0,0.0,0.7020971883794911,0.0,0.2979028116205089,0.0,2
35783,2017,5,12.7,2179.0,187.7,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
34599,2017,6,12.39317216848121,2398.3954759886574,205.91688426247404,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
28541,2016,7,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
22412,2017,5,11.804122694611634,3019.1317564689452,364.18916903465004,4.861762411540166,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
2316,2018,4,18.918251857504053,2810.022975821718,330.10090254709587,2.557373698836011,0.18579123294533695,0.814208767054663,1.0,0.0,1.0,0.0,0.0,0.0,2
19831,2013,9,17.24700505458071,2968.920366068214,295.6590125028016,4.096018303410714,1.0,0.0,1.0,0.0,0.09601830341071471,0.0,0.9039816965892853,0.0,2
28548,2016,7,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
10966,2017,5,15.658838167890883,1953.2409190064989,196.87052826289892,5.0,0.9338587957857394,0.06614120421426062,1.0,0.0,1.0,0.0,0.0,0.0,2
26010,2018,4,12.99618487778765,2993.0,263.8885820544049,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
30823,2018,5,12.239029322439748,2826.1725132431943,242.12727713075714,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
25628,2017,5,17.408375482515225,2146.3583458499907,196.1451318096664,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
25026,2015,7,16.387219502741175,2986.2082287518833,306.22789878378376,4.738778028918597,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
17734,2016,7,15.20380005514102,2993.0,258.51627303740986,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
15000,2017,6,13.954714395988063,2988.928715951491,262.7498313899271,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
97186,2015,7,15.38902877317956,2981.8345965202398,281.1907098953388,5.858877190750787,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
45000,2015,7,11.553909404912185,2987.326221933506,254.97398503120323,6.8912593554979935,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
10778,2017,5,13.145609398031313,1971.7039189649875,213.22347108327452,5.0,0.557062878265564,0.442937121734436,1.0,0.0,1.0,0.0,0.0,0.0,2
75997,2014,8,14.174835177070944,3543.570639889402,288.9746073242,6.198587132620958,1.0,0.0,1.0,0.0,0.5992935663104787,0.0,0.4007064336895213,0.0,2
21151,2017,5,14.414724731678268,4018.329621338031,329.7416537912718,4.476338293494366,0.4763382934943662,0.5236617065056338,1.0,0.0,0.5236617065056338,0.0,0.4763382934943662,0.0,2
40017,2017,5,11.642526080930878,2987.402922671838,254.80410229351432,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
10538,2017,5,9.937485127525933,1995.27184838849,234.097922858377,5.0,0.07608472676550726,0.9239152732344927,1.0,0.0,1.0,0.0,0.0,0.0,2
39299,2016,6,12.108790723108624,2989.993281795048,254.89476486282666,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
20003,2017,5,16.666597311465374,2984.8607634760215,291.7127660142098,4.939142675843685,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
47208,2012,10,11.80722148061006,3618.320852041178,316.8037580885956,4.791906538422237,0.7919065384222369,0.2080934615777631,1.0,0.0,0.2080934615777631,0.0,0.7919065384222369,0.0,2
65897,2013,9,11.617736598689936,4269.843344854484,338.8566200891339,6.166037294888273,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
6702,2018,4,14.408441540455453,2968.821645117571,246.1840693264211,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
30747,2018,5,11.808415153307287,2929.6875495212653,250.27751465309638,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
97402,2016,6,14.822037529976814,2968.672299803033,249.079768327169,6.871361553612833,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
10286,2016,6,9.312195854988232,2815.847157294795,281.49719212119635,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
15000,2017,6,15.900326705488173,2992.859245869673,258.1642131520481,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
6254,2018,4,12.235312465154161,2980.411666852511,253.71758345413224,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
47463,2010,12,10.774316282780939,4384.71100499834,392.55013926273114,4.536868217970602,0.5368682179706021,0.46313178202939786,1.0,0.0,0.46313178202939786,0.0,0.5368682179706021,0.0,2
21053,2017,5,15.705060943614548,2992.4647695830595,258.62443548643034,5.0,1.0,0.0,1.0,0.0,0.08920506949005114,0.0,0.9107949305099489,0.0,2
10577,2017,5,10.453482669155763,1991.4811618008048,230.74045759499847,5.0,0.15344567753459715,0.8465543224654029,1.0,0.0,1.0,0.0,0.0,0.0,2
46745,2014,8,13.073299092550993,2993.0,255.38249918001597,5.0,1.0,0.0,1.0,0.0,0.12749972667198572,0.0,0.8725002733280143,0.0,2
38621,2015,7,12.549527195279833,2992.4418177515545,254.9804636213044,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
26007,2017,5,13.397533443462866,2993.0,274.19353725990095,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
11620,2017,5,11.335425216760289,2979.1649327160717,255.35692088155452,5.596353917376348,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
9964,2017,5,12.429099168254083,3117.2499959021825,306.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
66785,2012,10,10.78015570212437,4228.84853817697,302.97265422769175,6.798906169107671,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
54999,2011,11,10.755646967619114,4265.312973246175,307.41893127569244,6.78209922838466,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
9971,2016,6,13.482186418369457,3187.9553364985445,306.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
25866,2018,4,13.20810552401175,2175.050892056087,153.38526781085963,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
24391,2017,5,13.984883616444696,2380.6452008973947,209.78789694938718,6.2321022114740545,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
9987,2015,7,16.065594110043584,3361.407935719614,306.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
15000,2017,6,14.55645161388326,2990.1443466947135,261.33159552283405,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
6094,2018,4,11.459686836901936,2984.5483368698565,256.4064189654066,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
12098,2016,6,11.112559289485317,2993.216197396289,277.776457159629,3.855868402474043,0.9279342012370215,0.07206579876297847,1.0,0.0,1.0,0.0,0.0,0.0,2
19847,2015,7,14.421726606410932,2977.918068132449,275.3197069865984,4.545903406622464,1.0,0.0,1.0,0.0,0.5459034066224634,0.0,0.4540965933775366,0.0,2
19853,2015,7,13.237421386775306,2981.6897408064483,266.7938409070241,4.734487040322404,1.0,0.0,1.0,0.0,0.7344870403224036,0.0,0.26551295967759636,0.0,2
25063,2015,7,17.122995847426044,2976.5465191752137,303.0952752556558,4.367173814431292,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
65031,2015,7,13.535805012840802,4138.399244708263,380.60281498535863,5.037761757152469,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
11358,2017,5,11.912167336853818,2969.613789325988,244.39882059977748,6.698408923924492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
21303,2017,5,14.473771854085076,2989.9773168769398,261.52646364357054,5.0,1.0,0.0,1.0,0.0,0.5037805205100756,0.0,0.4962194794899244,0.0,2
34544,2017,6,12.349659723552788,2429.508799441899,208.50029128039233,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
22509,2017,5,13.709253155423243,3164.037133942798,346.58114507866395,3.9957940202621627,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
75996,2013,9,12.854211702884127,3948.6011429100918,311.7612578944324,5.6090230816446995,1.0,0.0,1.0,0.0,0.30451154082234966,0.0,0.6954884591776503,0.0,2
15000,2017,6,13.89505229938709,2988.808186463408,262.89044912602367,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1733,2018,4,18.690268200775755,2291.360156764841,240.94374842610014,4.111807721983492,0.7039359073278308,0.29606409267216915,1.0,0.0,1.0,0.0,0.0,0.0,2
9976,2016,6,14.29280606842147,3242.381157763356,306.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
6065,2018,4,11.319176937044361,2985.2977230024303,256.89351995157955,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
9625,2018,4,14.267430567807903,2983.0864278561553,281.48143286306953,3.532410446058153,0.5108034820193844,0.4891965179806156,1.0,0.0,1.0,0.0,0.0,0.0,2
97195,2015,7,15.365702983283764,2981.2931049690874,279.86967877650824,5.900530386993276,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
26010,2018,4,13.012873090599342,2993.0,264.3170656723666,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
39617,2017,5,11.902267494344844,2988.845930524138,254.85460756834482,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
15000,2017,6,13.12573344277936,2987.2540069551096,264.70365855237185,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
75998,2014,8,14.328238115400444,3496.522506571382,286.32772180347007,6.2670705872323405,1.0,0.0,1.0,0.0,0.6335352936161702,0.0,0.3664647063838298,0.0,2
121153,2017,6,11.932009039726598,2982.029285121458,254.76903532894778,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
97132,2015,7,15.529346114976278,2985.091963383378,289.13743220798693,5.608310508970931,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
26002,2015,7,14.052882429429065,2993.0,291.02016259737377,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
29000,2016,6,15.828689910587997,2419.174678588267,218.70214426478037,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
97106,2015,7,15.59874060094528,2986.702906807658,293.0675145696064,5.484391784026284,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
9960,2017,5,11.676816400803546,3066.7409718003933,306.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
34666,2017,6,12.44558999446561,2360.91441103698,202.80474979761257,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
21000,2016,6,17.64966692207925,2253.250319291523,208.52380076673305,5.0,1.0,0.0,1.0,0.0,0.8702937420099731,0.0,0.12970625799002689,0.0,2
3609134,2017,6,13.714843811555744,2990.277477438498,258.0,5.907507520500707,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
20002,2016,6,16.125664976144627,2979.819816981993,278.5287521067508,5.520790348231583,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
25694,2017,5,16.252544839853716,2154.253963143314,184.37846881558858,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
39076,2016,6,12.253946160919636,2990.799700893998,254.92298953128991,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
29052,2016,6,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
9340,2018,4,17.658546559142803,2986.64198852859,260.14806882845943,4.865745698221286,0.9552485660737619,0.04475143392623815,1.0,0.0,1.0,0.0,0.0,0.0,2
45000,2015,7,14.585621815280216,2991.2213556513234,257.05138968070594,5.592881449558794,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
22638,2016,6,16.251114816082495,3357.3726723747595,323.0881812452982,2.8404023563261394,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
11391,2017,5,11.84075345822039,2970.7964395453946,245.7556842938126,6.561949283223675,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
19838,2014,8,16.033960565781538,2972.783565077129,286.9262511431502,4.289178253856443,1.0,0.0,1.0,0.0,0.28917825385644313,0.0,0.7108217461435569,0.0,2
29085,2016,6,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
12655,2016,6,14.563982073616435,2994.4343466142177,314.6620154785079,3.0437689238549566,0.5218844619274783,0.4781155380725217,1.0,0.0,1.0,0.0,0.0,0.0,2
47336,2011,11,11.288003139651337,4003.5680408266007,354.87976975890194,4.663704478926256,0.6637044789262561,0.33629552107374394,1.0,0.0,0.33629552107374394,0.0,0.6637044789262561,0.0,2
17536,2016,6,12.373935436570042,2984.3354071905655,301.28034277138767,5.0,0.3811005136118141,0.6188994863881859,1.0,0.0,1.0,0.0,0.0,0.0,2
29429,2017,5,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
20002,2016,6,15.687901294637028,2975.740298803069,267.8592430234114,5.99150398426126,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
38949,2015,7,12.33649362850006,2991.2582979361114,254.9390404277639,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
28789,2016,7,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
21588,2017,5,13.070437590108199,2987.142298161835,264.83398547785947,5.0,1.0,0.0,1.0,0.0,0.9762836396942094,0.0,0.023716360305790607,0.0,2
21000,2016,6,17.746006991386377,2210.8207550889,205.68601167859293,5.0,1.0,0.0,1.0,0.0,0.9202108763659996,0.0,0.07978912363400037,0.0,2
54997,2013,9,14.652532991563069,3552.157361021138,303.34375634869224,5.253908630759581,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
64888,2015,7,13.479545821036606,4147.301338245721,379.334023621995,5.0,1.0,0.0,1.0,0.0,0.9429127113917565,0.0,0.057087288608243525,0.0,2
6215,2018,4,12.044330825587162,2981.4302355968684,254.3796531379645,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
20002,2016,6,14.995873128906556,2969.2912908070143,250.99260672603793,6.735620291498327,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
29000,2016,6,12.542806979097069,2857.2924027870577,246.54649820556605,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
21441,2017,5,13.795066711293703,2988.606195376351,263.12610539425725,5.0,1.0,0.0,1.0,0.0,0.732300770608181,0.0,0.267699229391819,0.0,2
29107,2016,6,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
45359,2015,7,15.37337262922247,2993.0,257.4608788818275,5.0,1.0,0.0,1.0,0.0,0.8202929606091773,0.0,0.17970703939082266,0.0,2
54998,2012,10,13.291440335233622,3801.24621315986,304.76712121805633,5.787670456771129,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
20002,2016,6,15.367987931882249,2972.7590273222004,260.062071458062,6.335496847438442,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
17696,2016,7,14.128856133861023,2993.0,264.28513874827917,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
75997,2014,8,13.948811065058763,3612.891427814567,292.8745322926245,6.097683511186948,1.0,0.0,1.0,0.0,0.5488417555934738,0.0,0.4511582444065262,0.0,2
97232,2016,6,15.267074463348898,2979.0035143277423,274.2839582234113,6.076652744019825,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
25043,2015,7,16.731153892869393,2981.6919185784827,304.7635720621773,4.565073791480105,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
99049,2017,6,14.557643443396929,2968.0259016352165,245.66683606289064,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
54999,2011,11,10.947820983313829,4230.143872334724,307.2179649847699,6.706736869288694,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
17432,2017,5,12.107170163182888,2879.5736292471515,303.55736393674766,5.248565926882121,0.1242829634410606,0.8757170365589394,1.0,0.0,1.0,0.0,0.0,0.0,2
75999,2015,7,15.08034731287065,3265.8533018115463,273.3504805167631,6.602833621817254,1.0,0.0,1.0,0.0,0.8014168109086272,0.0,0.19858318909137285,0.0,2
29000,2016,6,11.928100081010744,2939.2533225319007,251.7554836737099,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
20003,2017,5,17.265199949714464,2990.4391393163355,306.3023643658006,4.2954839250382095,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
29073,2016,6,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
10752,2017,5,12.79797684248392,1974.2577413370745,215.485428041409,5.0,0.5049440543454151,0.4950559456545849,1.0,0.0,1.0,0.0,0.0,0.0,2
15000,2017,6,13.455792555423486,2987.9207930412595,263.9257414518638,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
